domain,status,available,registered,shortlist_rank,score,source,brand_note,checked_at,remaining_requests,http_status,error
stealthlane.com,unchecked-account-cap,,,,35.1,curated,,2026-08-30T20:12:28.183051+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
veloravpn.com,registered,False,True,,34.8,explicit-vpn,,2026-08-30T20:12:20.974835+00:00,,200,
arctunnel.com,unchecked-account-cap,,,,33.8,semantic,,2026-08-30T20:12:38.524416+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
clouddash.com,unchecked-account-cap,,,,33.8,semantic,,2026-08-30T20:12:40.647105+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
ciphershield.com,unchecked-account-cap,,,,33.75,semantic,,2026-08-30T20:12:40.198105+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
covertshield.com,unchecked-account-cap,,,,33.75,semantic,,2026-08-30T20:12:41.157936+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bala.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:44.795892+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
balo.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:44.786239+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bana.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:44.853889+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bano.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:44.876071+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bara.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:44.894724+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
baro.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:44.891055+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bava.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:44.899716+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bavo.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:44.937972+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bela.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.005347+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
belo.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:44.998999+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bena.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.007806+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
beno.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.033782+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bera.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.065711+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bero.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.087728+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
beva.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.110025+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bevo.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.110167+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bila.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.211988+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bilo.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.277342+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bina.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.316032+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bino.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.329451+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bira.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.331100+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
biro.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.329271+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
biva.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.337967+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bivo.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.400572+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bola.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.433713+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bolo.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.437006+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bona.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.442314+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bono.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.510850+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bora.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.526351+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
boro.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.540993+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bova.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.541561+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bovo.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.533336+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bula.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.726766+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bulo.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.726868+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
buna.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.726160+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
buno.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.635187+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bura.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.727137+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
buro.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.812019+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
buva.com,unchecked-account-cap,,,,33.55,invented-fill,,2026-08-30T20:12:45.829839+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
aerotunnel.com,unchecked-account-cap,,,,32.45,semantic,,2026-08-30T20:12:37.695301+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
airytunnel.com,unchecked-account-cap,,,,32.45,semantic,,2026-08-30T20:12:38.102802+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
auratunnel.com,unchecked-account-cap,,,,32.45,semantic,,2026-08-30T20:12:38.766677+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
calmtunnel.com,unchecked-account-cap,,,,32.45,semantic,,2026-08-30T20:12:39.799459+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
evertunnel.com,unchecked-account-cap,,,,32.45,semantic,,2026-08-30T20:12:42.065747+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
fasttunnel.com,unchecked-account-cap,,,,32.45,semantic,,2026-08-30T20:12:42.385903+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bario.com,unchecked-account-cap,,,,32.2,invented-fill,,2026-08-30T20:12:44.985048+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bavia.com,unchecked-account-cap,,,,32.2,invented-fill,,2026-08-30T20:12:44.959408+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
berio.com,unchecked-account-cap,,,,32.2,invented-fill,,2026-08-30T20:12:45.201724+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bevia.com,unchecked-account-cap,,,,32.2,invented-fill,,2026-08-30T20:12:45.110805+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
birio.com,unchecked-account-cap,,,,32.2,invented-fill,,2026-08-30T20:12:45.429148+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bivia.com,unchecked-account-cap,,,,32.2,invented-fill,,2026-08-30T20:12:45.421638+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
borio.com,unchecked-account-cap,,,,32.2,invented-fill,,2026-08-30T20:12:45.621229+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
bovia.com,unchecked-account-cap,,,,32.2,invented-fill,,2026-08-30T20:12:45.548594+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
blinktunnel.com,registered,False,True,,32.1,curated,,2026-08-30T20:15:03.883393+00:00,70,200,
cipherrelay.com,unchecked-account-cap,,,,32.1,semantic,,2026-08-30T20:12:40.114871+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
cipherroute.com,unchecked-account-cap,,,,32.1,semantic,,2026-08-30T20:12:40.083990+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
blinksphere.com,unchecked-account-cap,,,,31.1,semantic,,2026-08-30T20:12:39.097098+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
brighthaven.com,unchecked-account-cap,,,,31.1,semantic,,2026-08-30T20:12:39.279552+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
cipherhaven.com,unchecked-account-cap,,,,31.1,semantic,,2026-08-30T20:12:40.075900+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
cloudsphere.com,unchecked-account-cap,,,,31.1,semantic,,2026-08-30T20:12:40.731834+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
coverthaven.com,unchecked-account-cap,,,,31.1,semantic,,2026-08-30T20:12:40.882381+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
driftsphere.com,unchecked-account-cap,,,,31.1,semantic,,2026-08-30T20:12:41.380484+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
embersphere.com,unchecked-account-cap,,,,31.1,semantic,,2026-08-30T20:12:41.776200+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
brightsphere.com,unchecked-account-cap,,,,29.75,semantic,,2026-08-30T20:12:39.447889+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
ciphersphere.com,unchecked-account-cap,,,,29.75,semantic,,2026-08-30T20:12:40.198715+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
covertsphere.com,unchecked-account-cap,,,,29.75,semantic,,2026-08-30T20:12:41.154116+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
cleartunnel.com,unchecked-account-cap,,,,28.1,semantic,,2026-08-30T20:12:40.485928+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
cloudtunnel.com,unchecked-account-cap,,,,28.1,semantic,,2026-08-30T20:12:40.730632+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
drifttunnel.com,unchecked-account-cap,,,,28.1,semantic,,2026-08-30T20:12:41.539082+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
embertunnel.com,unchecked-account-cap,,,,28.1,semantic,,2026-08-30T20:12:41.785061+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
brighttunnel.com,unchecked-account-cap,,,,26.75,semantic,,2026-08-30T20:12:39.454370+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
ciphertunnel.com,unchecked-account-cap,,,,26.75,semantic,,2026-08-30T20:12:40.209967+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
coverttunnel.com,unchecked-account-cap,,,,26.75,semantic,,2026-08-30T20:12:41.154591+00:00,,,Not checked: WhoisJSON first-48-hours free-account cap was reached.
